ID,date,warehouse_ID,Latitude,Longitude,Product_Type,year,month,is_weekend,is_warehouse_closed,daily_dispatch_count,weekly_dispatch_count,week,state,county,state_cases,state_deaths,county_cases,county_deaths,day_of_week,days_since_warehouse_started,state_abbr,is_holiday,statewise_population,statewise_land_area_per_sqmile,statewise_population_per_sqmile,statewise_geographic_region,geographic_region_division,statewise_median_age,statewise_median_household_income,total_count,yearly_count,monthly_count,weekly_count
0x6766,2020-03-21,WH_0x3ef,41.611603,-87.551186,Type_A,2020,3,Yes,Yes,0.0,20.700000000000003,12,illinois,cook,751,6.0,548,4.0,5,79.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,79,79,20,5
0x6767,2020-03-21,WH_0x3ef,41.611603,-87.551186,Type_B,2020,3,Yes,No,1.2999999999999998,10.9,12,illinois,cook,751,6.0,548,4.0,5,79.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,79,79,20,5
0x719e,2020-03-21,WH_0x3f1,48.692551,-116.319862,Type_A,2020,3,Yes,No,3.5,32.3,12,idaho,boundary,42,0.0,0,0.0,5,48.0,ID,0,1839106,82643,22.253620996333627,mountain,west,37.2,29606,48,48,20,5
0x719f,2020-03-21,WH_0x3f1,48.692551,-116.319862,Type_B,2020,3,Yes,No,2.5,17.0,12,idaho,boundary,42,0.0,0,0.0,5,48.0,ID,0,1839106,82643,22.253620996333627,mountain,west,37.2,29606,48,48,20,5
0x2ed2,2020-03-22,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2020,3,Yes,No,5.3,30.9,12,connecticut,hartford,327,8.0,54,1.0,6,1176.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,1176,81,21,6
0x2ed3,2020-03-22,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2020,3,Yes,No,1.5,15.8,12,connecticut,hartford,327,8.0,54,1.0,6,1176.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,810,81,21,6
0x3ba8,2020-03-22,WH_0x3ea,38.749077,-105.18306,Type_A,2020,3,Yes,No,8.0,50.6,12,colorado,teller,591,7.0,0,0.0,6,1176.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,1176,81,21,6
0x3ba9,2020-03-22,WH_0x3ea,38.749077,-105.18306,Type_B,2020,3,Yes,No,3.7,21.6,12,colorado,teller,591,7.0,0,0.0,6,1176.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,810,81,21,6
0x4710,2020-03-22,WH_0x3eb,35.67897,-109.067413,Type_A,2020,3,Yes,No,5.5,51.6,12,arizona,apache,153,2.0,3,0.0,6,810.0,AZ,0,7276316,113594,64.05546067573992,mountain,west,38.5,32173,810,81,21,6
0x4711,2020-03-22,WH_0x3eb,35.67897,-109.067413,Type_B,2020,3,Yes,No,1.7000000000000002,15.4,12,arizona,apache,153,2.0,3,0.0,6,810.0,AZ,0,7276316,113594,64.05546067573992,mountain,west,38.5,32173,810,81,21,6
0x5188,2020-03-22,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2020,3,Yes,No,4.6,38.900000000000006,12,alabama,marshall,157,0.0,3,0.0,6,690.0,AL,0,539877,50645,10.660025668871556,east_south_central,south,39.5,28650,690,81,21,6
0x5189,2020-03-22,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2020,3,Yes,No,2.5,18.4,12,alabama,marshall,157,0.0,3,0.0,6,690.0,AL,0,539877,50645,10.660025668871556,east_south_central,south,39.5,28650,690,81,21,6
0x5a16,2020-03-22,WH_0x3ed,25.750156,-80.27964,Type_A,2020,3,Yes,No,4.199999999999998,22.3,12,florida,miami-dade,1000,13.0,228,0.0,6,445.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,445,81,21,6
0x5a17,2020-03-22,WH_0x3ed,25.750156,-80.27964,Type_B,2020,3,Yes,No,1.7000000000000002,11.9,12,florida,miami-dade,1000,13.0,228,0.0,6,445.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,445,81,21,6
0x61b4,2020-03-22,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2020,3,Yes,No,2.0,25.4,12,florida,columbia,1000,13.0,2,0.0,6,325.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,325,81,21,6
0x61b5,2020-03-22,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2020,3,Yes,No,2.3,15.900000000000002,12,florida,columbia,1000,13.0,2,0.0,6,325.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,325,81,21,6
0x6768,2020-03-22,WH_0x3ef,41.611603,-87.551186,Type_A,2020,3,Yes,No,0.5,21.200000000000003,12,illinois,cook,1047,9.0,805,6.0,6,80.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,80,80,21,6
0x6769,2020-03-22,WH_0x3ef,41.611603,-87.551186,Type_B,2020,3,Yes,No,0.8999999999999999,11.8,12,illinois,cook,1047,9.0,805,6.0,6,80.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,80,80,21,6
0x71a0,2020-03-22,WH_0x3f1,48.692551,-116.319862,Type_A,2020,3,Yes,No,6.0,38.3,12,idaho,boundary,47,0.0,0,0.0,6,49.0,ID,0,1839106,82643,22.253620996333627,mountain,west,37.2,29606,49,49,21,6
0x71a1,2020-03-22,WH_0x3f1,48.692551,-116.319862,Type_B,2020,3,Yes,No,2.9,19.9,12,idaho,boundary,47,0.0,0,0.0,6,49.0,ID,0,1839106,82643,22.253620996333627,mountain,west,37.2,29606,49,49,21,6
0x2ed4,2020-03-23,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2020,3,No,No,6.5,6.5,13,connecticut,hartford,415,10.0,61,2.0,0,1177.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,1177,82,22,0
0x2ed5,2020-03-23,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2020,3,No,No,2.7,2.7,13,connecticut,hartford,415,10.0,61,2.0,0,1177.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,811,82,22,0
0x3baa,2020-03-23,WH_0x3ea,38.749077,-105.18306,Type_A,2020,3,No,No,7.1,7.1,13,colorado,teller,721,10.0,3,1.0,0,1177.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,1177,82,22,0
0x3bab,2020-03-23,WH_0x3ea,38.749077,-105.18306,Type_B,2020,3,No,No,2.5,2.5,13,colorado,teller,721,10.0,3,1.0,0,1177.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,811,82,22,0
0x4712,2020-03-23,WH_0x3eb,35.67897,-109.067413,Type_A,2020,3,No,No,4.6,4.6,13,arizona,apache,234,2.0,4,0.0,0,811.0,AZ,0,7276316,113594,64.05546067573992,mountain,west,38.5,32173,811,82,22,0
0x4713,2020-03-23,WH_0x3eb,35.67897,-109.067413,Type_B,2020,3,No,No,2.2,2.2,13,arizona,apache,234,2.0,4,0.0,0,811.0,AZ,0,7276316,113594,64.05546067573992,mountain,west,38.5,32173,811,82,22,0
0x518a,2020-03-23,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2020,3,No,No,7.6,7.6,13,alabama,marshall,196,0.0,3,0.0,0,691.0,AL,0,539877,50645,10.660025668871556,east_south_central,south,39.5,28650,691,82,22,0
0x518b,2020-03-23,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2020,3,No,No,3.1,3.1,13,alabama,marshall,196,0.0,3,0.0,0,691.0,AL,0,539877,50645,10.660025668871556,east_south_central,south,39.5,28650,691,82,22,0
0x5a18,2020-03-23,WH_0x3ed,25.750156,-80.27964,Type_A,2020,3,No,No,6.3,6.3,13,florida,miami-dade,1222,18.0,277,0.0,0,446.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,446,82,22,0
0x5a19,2020-03-23,WH_0x3ed,25.750156,-80.27964,Type_B,2020,3,No,No,0.7999999999999998,0.7999999999999998,13,florida,miami-dade,1222,18.0,277,0.0,0,446.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,446,82,22,0
0x61b6,2020-03-23,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2020,3,No,No,3.4000000000000004,3.4000000000000004,13,florida,columbia,1222,18.0,2,0.0,0,326.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,326,82,22,0
0x61b7,2020-03-23,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2020,3,No,No,2.7,2.7,13,florida,columbia,1222,18.0,2,0.0,0,326.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,326,82,22,0
0x676a,2020-03-23,WH_0x3ef,41.611603,-87.551186,Type_A,2020,3,No,No,3.1,3.1,13,illinois,cook,1285,12.0,922,9.0,0,81.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,81,81,22,0
0x676b,2020-03-23,WH_0x3ef,41.611603,-87.551186,Type_B,2020,3,No,No,0.7999999999999998,0.7999999999999998,13,illinois,cook,1285,12.0,922,9.0,0,81.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,81,81,22,0
0x71a2,2020-03-23,WH_0x3f1,48.692551,-116.319862,Type_A,2020,3,No,No,5.9,5.9,13,idaho,boundary,50,0.0,0,0.0,0,50.0,ID,0,1839106,82643,22.253620996333627,mountain,west,37.2,29606,50,50,22,0
0x71a3,2020-03-23,WH_0x3f1,48.692551,-116.319862,Type_B,2020,3,No,No,1.2999999999999998,1.2999999999999998,13,idaho,boundary,50,0.0,0,0.0,0,50.0,ID,0,1839106,82643,22.253620996333627,mountain,west,37.2,29606,50,50,22,0
0x2ed6,2020-03-24,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2020,3,No,No,3.4000000000000004,9.9,13,connecticut,hartford,618,12.0,88,2.0,1,1178.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,1178,83,23,1
0x2ed7,2020-03-24,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2020,3,No,No,2.6,5.300000000000001,13,connecticut,hartford,618,12.0,88,2.0,1,1178.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,812,83,23,1
0x3bac,2020-03-24,WH_0x3ea,38.749077,-105.18306,Type_A,2020,3,No,No,9.5,16.6,13,colorado,teller,912,11.0,3,1.0,1,1178.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,1178,83,23,1
0x3bad,2020-03-24,WH_0x3ea,38.749077,-105.18306,Type_B,2020,3,No,No,3.1,5.6,13,colorado,teller,912,11.0,3,1.0,1,1178.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,812,83,23,1
0x4714,2020-03-24,WH_0x3eb,35.67897,-109.067413,Type_A,2020,3,No,No,6.9,11.5,13,arizona,apache,326,6.0,4,0.0,1,812.0,AZ,0,7276316,113594,64.05546067573992,mountain,west,38.5,32173,812,83,23,1
0x4715,2020-03-24,WH_0x3eb,35.67897,-109.067413,Type_B,2020,3,No,No,2.1,4.300000000000001,13,arizona,apache,326,6.0,4,0.0,1,812.0,AZ,0,7276316,113594,64.05546067573992,mountain,west,38.5,32173,812,83,23,1
0x518c,2020-03-24,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2020,3,No,No,7.800000000000002,15.400000000000002,13,alabama,marshall,242,0.0,3,0.0,1,692.0,AL,0,539877,50645,10.660025668871556,east_south_central,south,39.5,28650,692,83,23,1
0x518d,2020-03-24,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2020,3,No,No,2.0,5.1,13,alabama,marshall,242,0.0,3,0.0,1,692.0,AL,0,539877,50645,10.660025668871556,east_south_central,south,39.5,28650,692,83,23,1
0x5a1a,2020-03-24,WH_0x3ed,25.750156,-80.27964,Type_A,2020,3,No,No,4.3,10.6,13,florida,miami-dade,1467,20.0,365,0.0,1,447.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,447,83,23,1
0x5a1b,2020-03-24,WH_0x3ed,25.750156,-80.27964,Type_B,2020,3,No,No,0.7000000000000002,1.5,13,florida,miami-dade,1467,20.0,365,0.0,1,447.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,447,83,23,1
0x61b8,2020-03-24,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2020,3,No,No,2.5,5.9,13,florida,columbia,1467,20.0,1,0.0,1,327.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,327,83,23,1
0x61b9,2020-03-24,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2020,3,No,No,1.1,3.8,13,florida,columbia,1467,20.0,1,0.0,1,327.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,327,83,23,1
0x676c,2020-03-24,WH_0x3ef,41.611603,-87.551186,Type_A,2020,3,No,No,2.9000000000000004,6.0,13,illinois,cook,1535,16.0,1194,12.0,1,82.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,82,82,23,1
0x676d,2020-03-24,WH_0x3ef,41.611603,-87.551186,Type_B,2020,3,No,No,0.7999999999999998,1.5999999999999996,13,illinois,cook,1535,16.0,1194,12.0,1,82.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,82,82,23,1
0x71a4,2020-03-24,WH_0x3f1,48.692551,-116.319862,Type_A,2020,3,No,No,6.0,11.9,13,idaho,boundary,73,0.0,0,0.0,1,51.0,ID,0,1839106,82643,22.253620996333627,mountain,west,37.2,29606,51,51,23,1
0x71a5,2020-03-24,WH_0x3f1,48.692551,-116.319862,Type_B,2020,3,No,No,2.4000000000000004,3.7,13,idaho,boundary,73,0.0,0,0.0,1,51.0,ID,0,1839106,82643,22.253620996333627,mountain,west,37.2,29606,51,51,23,1
0x2ed8,2020-03-25,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2020,3,No,No,1.9000000000000004,11.8,13,connecticut,hartford,875,19.0,116,2.0,2,1179.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,1179,84,24,2
0x2ed9,2020-03-25,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2020,3,No,No,2.5,7.800000000000001,13,connecticut,hartford,875,19.0,116,2.0,2,1179.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,813,84,24,2
0x3bae,2020-03-25,WH_0x3ea,38.749077,-105.18306,Type_A,2020,3,No,No,7.4,24.0,13,colorado,teller,1086,19.0,5,1.0,2,1179.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,1179,84,24,2
0x3baf,2020-03-25,WH_0x3ea,38.749077,-105.18306,Type_B,2020,3,No,No,2.6,8.2,13,colorado,teller,1086,19.0,5,1.0,2,1179.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,813,84,24,2
0x4716,2020-03-25,WH_0x3eb,35.67897,-109.067413,Type_A,2020,3,No,No,5.199999999999998,16.7,13,arizona,apache,402,6.0,7,0.0,2,813.0,AZ,0,7276316,113594,64.05546067573992,mountain,west,38.5,32173,813,84,24,2
0x4717,2020-03-25,WH_0x3eb,35.67897,-109.067413,Type_B,2020,3,No,No,4.4,8.700000000000001,13,arizona,apache,402,6.0,7,0.0,2,813.0,AZ,0,7276316,113594,64.05546067573992,mountain,west,38.5,32173,813,84,24,2
0x518e,2020-03-25,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2020,3,No,No,7.699999999999998,23.1,13,alabama,marshall,386,1.0,1,0.0,2,693.0,AL,0,539877,50645,10.660025668871556,east_south_central,south,39.5,28650,693,84,24,2
0x518f,2020-03-25,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2020,3,No,No,2.6,7.699999999999999,13,alabama,marshall,386,1.0,1,0.0,2,693.0,AL,0,539877,50645,10.660025668871556,east_south_central,south,39.5,28650,693,84,24,2
0x5a1c,2020-03-25,WH_0x3ed,25.750156,-80.27964,Type_A,2020,3,No,No,4.4,15.0,13,florida,miami-dade,1971,23.0,489,0.0,2,448.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,448,84,24,2
0x5a1d,2020-03-25,WH_0x3ed,25.750156,-80.27964,Type_B,2020,3,No,No,1.2999999999999998,2.8,13,florida,miami-dade,1971,23.0,489,0.0,2,448.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,448,84,24,2
0x61ba,2020-03-25,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2020,3,No,No,2.5,8.4,13,florida,columbia,1971,23.0,1,0.0,2,328.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,328,84,24,2
0x61bb,2020-03-25,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2020,3,No,No,3.4000000000000004,7.200000000000001,13,florida,columbia,1971,23.0,1,0.0,2,328.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,328,84,24,2
0x676e,2020-03-25,WH_0x3ef,41.611603,-87.551186,Type_A,2020,3,No,No,4.2,10.2,13,illinois,cook,1874,21.0,1418,13.0,2,83.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,83,83,24,2
0x676f,2020-03-25,WH_0x3ef,41.611603,-87.551186,Type_B,2020,3,No,No,1.0,2.6,13,illinois,cook,1874,21.0,1418,13.0,2,83.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,83,83,24,2
0x71a6,2020-03-25,WH_0x3f1,48.692551,-116.319862,Type_A,2020,3,No,No,5.4,17.3,13,idaho,boundary,123,0.0,0,0.0,2,52.0,ID,0,1839106,82643,22.253620996333627,mountain,west,37.2,29606,52,52,24,2
0x71a7,2020-03-25,WH_0x3f1,48.692551,-116.319862,Type_B,2020,3,No,No,3.5,7.2,13,idaho,boundary,123,0.0,0,0.0,2,52.0,ID,0,1839106,82643,22.253620996333627,mountain,west,37.2,29606,52,52,24,2
0x2eda,2020-03-26,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2020,3,No,No,5.4,17.200000000000003,13,connecticut,hartford,1012,21.0,138,2.0,3,1180.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,1180,85,25,3
0x2edb,2020-03-26,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2020,3,No,No,2.0,9.8,13,connecticut,hartford,1012,21.0,138,2.0,3,1180.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,814,85,25,3
0x3bb0,2020-03-26,WH_0x3ea,38.749077,-105.18306,Type_A,2020,3,No,No,7.6,31.6,13,colorado,teller,1432,24.0,7,1.0,3,1180.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,1180,85,25,3
0x3bb1,2020-03-26,WH_0x3ea,38.749077,-105.18306,Type_B,2020,3,No,No,2.0,10.2,13,colorado,teller,1432,24.0,7,1.0,3,1180.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,814,85,25,3
0x4718,2020-03-26,WH_0x3eb,35.67897,-109.067413,Type_A,2020,3,No,No,8.6,25.3,13,arizona,apache,508,8.0,9,0.0,3,814.0,AZ,0,7276316,113594,64.05546067573992,mountain,west,38.5,32173,814,85,25,3
0x4719,2020-03-26,WH_0x3eb,35.67897,-109.067413,Type_B,2020,3,No,No,3.6,12.3,13,arizona,apache,508,8.0,9,0.0,3,814.0,AZ,0,7276316,113594,64.05546067573992,mountain,west,38.5,32173,814,85,25,3
0x5190,2020-03-26,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2020,3,No,No,7.800000000000002,30.9,13,alabama,marshall,538,3.0,3,0.0,3,694.0,AL,0,539877,50645,10.660025668871556,east_south_central,south,39.5,28650,694,85,25,3
0x5191,2020-03-26,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2020,3,No,No,1.1,8.799999999999999,13,alabama,marshall,538,3.0,3,0.0,3,694.0,AL,0,539877,50645,10.660025668871556,east_south_central,south,39.5,28650,694,85,25,3
0x5a1e,2020-03-26,WH_0x3ed,25.750156,-80.27964,Type_A,2020,3,No,No,4.6,19.6,13,florida,miami-dade,2478,29.0,653,0.0,3,449.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,449,85,25,3
0x5a1f,2020-03-26,WH_0x3ed,25.750156,-80.27964,Type_B,2020,3,No,No,1.2000000000000002,4.0,13,florida,miami-dade,2478,29.0,653,0.0,3,449.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,449,85,25,3
0x61bc,2020-03-26,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2020,3,No,No,5.1,13.5,13,florida,columbia,2478,29.0,1,0.0,3,329.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,329,85,25,3
0x61bd,2020-03-26,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2020,3,No,No,3.4000000000000004,10.6,13,florida,columbia,2478,29.0,1,0.0,3,329.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,329,85,25,3
0x6770,2020-03-26,WH_0x3ef,41.611603,-87.551186,Type_A,2020,3,No,No,4.7,14.9,13,illinois,cook,2538,26.0,1904,18.0,3,84.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,84,84,25,3
0x6771,2020-03-26,WH_0x3ef,41.611603,-87.551186,Type_B,2020,3,No,No,2.8,5.4,13,illinois,cook,2538,26.0,1904,18.0,3,84.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,84,84,25,3
0x71a8,2020-03-26,WH_0x3f1,48.692551,-116.319862,Type_A,2020,3,No,No,9.4,26.700000000000003,13,idaho,boundary,189,3.0,0,0.0,3,53.0,ID,0,1839106,82643,22.253620996333627,mountain,west,37.2,29606,53,53,25,3
0x71a9,2020-03-26,WH_0x3f1,48.692551,-116.319862,Type_B,2020,3,No,No,3.4000000000000004,10.6,13,idaho,boundary,189,3.0,0,0.0,3,53.0,ID,0,1839106,82643,22.253620996333627,mountain,west,37.2,29606,53,53,25,3
0x2edc,2020-03-27,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2020,3,No,No,5.0,22.200000000000003,13,connecticut,hartford,1291,27.0,189,2.0,4,1181.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,1181,86,26,4
0x2edd,2020-03-27,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2020,3,No,No,2.6,12.4,13,connecticut,hartford,1291,27.0,189,2.0,4,1181.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,815,86,26,4
0x3bb2,2020-03-27,WH_0x3ea,38.749077,-105.18306,Type_A,2020,3,No,No,8.1,39.7,13,colorado,teller,1735,31.0,7,1.0,4,1181.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,1181,86,26,4
0x3bb3,2020-03-27,WH_0x3ea,38.749077,-105.18306,Type_B,2020,3,No,No,4.2,14.4,13,colorado,teller,1735,31.0,7,1.0,4,1181.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,815,86,26,4
0x471a,2020-03-27,WH_0x3eb,35.67897,-109.067413,Type_A,2020,3,No,No,8.6,33.9,13,arizona,apache,665,15.0,11,0.0,4,815.0,AZ,0,7276316,113594,64.05546067573992,mountain,west,38.5,32173,815,86,26,4
0x471b,2020-03-27,WH_0x3eb,35.67897,-109.067413,Type_B,2020,3,No,No,3.6,15.9,13,arizona,apache,665,15.0,11,0.0,4,815.0,AZ,0,7276316,113594,64.05546067573992,mountain,west,38.5,32173,815,86,26,4
0x5192,2020-03-27,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2020,3,No,No,6.800000000000002,37.7,13,alabama,marshall,639,4.0,4,0.0,4,695.0,AL,0,539877,50645,10.660025668871556,east_south_central,south,39.5,28650,695,86,26,4
0x5193,2020-03-27,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2020,3,No,No,2.1,10.9,13,alabama,marshall,639,4.0,4,0.0,4,695.0,AL,0,539877,50645,10.660025668871556,east_south_central,south,39.5,28650,695,86,26,4
0x5a20,2020-03-27,WH_0x3ed,25.750156,-80.27964,Type_A,2020,3,No,No,4.9,24.5,13,florida,miami-dade,3198,46.0,869,2.0,4,450.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,450,86,26,4
0x5a21,2020-03-27,WH_0x3ed,25.750156,-80.27964,Type_B,2020,3,No,No,3.2,7.2,13,florida,miami-dade,3198,46.0,869,2.0,4,450.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,450,86,26,4
0x61be,2020-03-27,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2020,3,No,No,5.5,19.0,13,florida,columbia,3198,46.0,1,0.0,4,330.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,330,86,26,4
0x61bf,2020-03-27,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2020,3,No,No,3.0,13.6,13,florida,columbia,3198,46.0,1,0.0,4,330.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,330,86,26,4
0x6772,2020-03-27,WH_0x3ef,41.611603,-87.551186,Type_A,2020,3,No,No,5.2,20.1,13,illinois,cook,3029,37.0,2239,20.0,4,85.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,85,85,26,4
0x6773,2020-03-27,WH_0x3ef,41.611603,-87.551186,Type_B,2020,3,No,No,2.2,7.6,13,illinois,cook,3029,37.0,2239,20.0,4,85.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,85,85,26,4
0x71aa,2020-03-27,WH_0x3f1,48.692551,-116.319862,Type_A,2020,3,No,No,6.1,32.800000000000004,13,idaho,boundary,232,4.0,0,0.0,4,54.0,ID,0,1839106,82643,22.253620996333627,mountain,west,37.2,29606,54,54,26,4
0x71ab,2020-03-27,WH_0x3f1,48.692551,-116.319862,Type_B,2020,3,No,No,2.4000000000000004,13.000000000000002,13,idaho,boundary,232,4.0,0,0.0,4,54.0,ID,0,1839106,82643,22.253620996333627,mountain,west,37.2,29606,54,54,26,4
0x2ede,2020-03-28,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2020,3,Yes,No,3.8,26.000000000000004,13,connecticut,hartford,1524,33.0,228,2.0,5,1182.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,1182,87,27,5
0x2edf,2020-03-28,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2020,3,Yes,No,2.4,14.8,13,connecticut,hartford,1524,33.0,228,2.0,5,1182.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,816,87,27,5
0x3bb4,2020-03-28,WH_0x3ea,38.749077,-105.18306,Type_A,2020,3,Yes,No,4.0,43.7,13,colorado,teller,2061,44.0,7,1.0,5,1182.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,1182,87,27,5
0x3bb5,2020-03-28,WH_0x3ea,38.749077,-105.18306,Type_B,2020,3,Yes,No,3.3,17.7,13,colorado,teller,2061,44.0,7,1.0,5,1182.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,816,87,27,5
0x471c,2020-03-28,WH_0x3eb,35.67897,-109.067413,Type_A,2020,3,Yes,No,5.7,39.6,13,arizona,apache,773,15.0,13,0.0,5,816.0,AZ,0,7276316,113594,64.05546067573992,mountain,west,38.5,32173,816,87,27,5
